zinc_id,smiles,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year,pKi_numeric
ZINC000035920678,COc1ccc(NC(=O)Nc2ccc(C(C)C)cc2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.5,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.5
ZINC000038309628,COc1ccc(NC(=O)Nc2cc(F)cc(F)c2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.5,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.5
ZINC000045386094,COc1ccc(NC(=O)Nc2ccc(C(F)(F)F)cc2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.5,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.5
ZINC000028107167,O=S(=O)(c1ccccc1F)C1(F)CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.49,20600,,15993598.0,,CHEMBL1142766,Bioorg. Med. Chem. Lett.,2005.0,9.49
ZINC000028528075,CC(=O)N1CC[C@@H](C)c2c(C)ccc(CCN3CCN(c4noc5ccccc45)CC3)c21,5HT2A_HUMAN,HTR2A,9.49,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.49
ZINC000028528076,CC(=O)N1CC[C@H](C)c2c(C)ccc(CCN3CCN(c4noc5ccccc45)CC3)c21,5HT2A_HUMAN,HTR2A,9.49,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.49
ZINC000029038725,CC(=O)N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,5HT2A_HUMAN,HTR2A,9.48,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.48
ZINC000029038727,CC(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,5HT2A_HUMAN,HTR2A,9.48,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.48
ZINC000045253203,Cn1nccc1-c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1OCCN1CCCCC1,5HT2A_HUMAN,HTR2A,9.48,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.48
ZINC000013862743,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccc4ccccc34)[nH]c2c1,5HT2A_HUMAN,HTR2A,9.47,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,9.47
ZINC000045256605,Cn1nccc1-c1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)ccc1OCCN1CCCCC1,5HT2A_HUMAN,HTR2A,9.47,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.47
ZINC000013862745,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccnc3)[nH]c2c1,5HT2A_HUMAN,HTR2A,9.46,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,9.46
ZINC000071317539,Cc1cccc(N2CCN(CCCCOc3ccc4c(n3)NC(=O)CC4)CC2)c1C,5HT2A_HUMAN,HTR2A,9.46,57508,,21353774.0,,CHEMBL1773056,Bioorg. Med. Chem. Lett.,2011.0,9.46
ZINC000013472082,COc1ccc2c(c1)CCC1(CCN(CCCC(=O)c3ccc(F)cc3)CC1)O2,5HT2A_HUMAN,HTR2A,9.44,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.44
ZINC000045316099,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(F)cc2)ccc1OCCN1CCCC1,5HT2A_HUMAN,HTR2A,9.44,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.44
ZINC000028115626,O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.41,20600,,15993598.0,,CHEMBL1142766,Bioorg. Med. Chem. Lett.,2005.0,9.41
ZINC000034374447,CN1CCN(c2cccc3cc(S(=O)(=O)c4cccc(F)c4)cnc23)CC1,5HT2A_HUMAN,HTR2A,9.41,83031,,,10.1021/ml500045k,CHEMBL3259709,ACS Med. Chem. Lett.,2014.0,9.41
ZINC000001483557,O[C@H]1c2ccccc2CCC12CCN(CCc1ccccc1)CC2,5HT2A_HUMAN,HTR2A,9.4,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.4
ZINC000003802200,O[C@@H]1c2ccccc2CCC12CCN(CCc1ccccc1)CC2,5HT2A_HUMAN,HTR2A,9.4,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.4
ZINC000013737382,COc1cc(CCNCc2ccc(Br)cc2)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,9.4,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,9.4
ZINC000013737383,COc1cc(CCNCc2ccc(I)cc2)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,9.4,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,9.4
ZINC000029126582,Cc1ccc(-c2nc(Cc3ccccc3)nc3c2CCNCC3)cc1,5HT2A_HUMAN,HTR2A,9.4,38413,,18282705.0,,CHEMBL1141597,Bioorg. Med. Chem. Lett.,2008.0,9.4
ZINC000036425841,COc1ccc(NC(=O)Nc2ccc(OC)c(-c3c(Br)cnn3C)c2)cc1,5HT2A_HUMAN,HTR2A,9.4,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.4
ZINC000038240839,COc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.4,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.4
ZINC000045387112,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1O,5HT2A_HUMAN,HTR2A,9.4,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.4
ZINC000049766500,COc1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.4,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.4
ZINC000073294410,O=C(c1cccc2ccnn12)N1CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.4,61269,,22325948.0,,CHEMBL1955741,Bioorg. Med. Chem. Lett.,2012.0,9.4
ZINC000114602247,Cc1cccc(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1,5HT2A_HUMAN,HTR2A,9.4,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,9.4
ZINC000013472070,O=S1(=O)c2ccccc2CCC12CCN(CCc1ccc(F)cc1F)CC2,5HT2A_HUMAN,HTR2A,9.39,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.39
ZINC000045254336,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,5HT2A_HUMAN,HTR2A,9.39,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.39
ZINC000013472089,O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.38,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.38
ZINC000045252925,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCC(O)CC1,5HT2A_HUMAN,HTR2A,9.38,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.38
ZINC000003981534,F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12,5HT2A_HUMAN,HTR2A,9.37,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,9.37
ZINC000026641114,CCN(C)CCc1c(-c2ccc(F)cc2)[nH]c2ccccc12,5HT2A_HUMAN,HTR2A,9.37,4012,,11133071.0,,CHEMBL1132836,Bioorg. Med. Chem. Lett.,2000.0,9.37
ZINC000045256601,CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,5HT2A_HUMAN,HTR2A,9.37,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.37
ZINC000045316300,Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,5HT2A_HUMAN,HTR2A,9.37,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.37
ZINC000028528904,CC(=O)N1CC[C@@H](C)c2cc(F)cc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5HT2A_HUMAN,HTR2A,9.36,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.36
ZINC000028528905,CC(=O)N1CC[C@H](C)c2cc(F)cc(CCN3CCN(c4nsc5ccccc45)CC3)c21,5HT2A_HUMAN,HTR2A,9.36,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.36
ZINC000000000931,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,5HT2A_HUMAN,HTR2A,9.35,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,9.35
ZINC000029038596,CCCC(=O)N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,5HT2A_HUMAN,HTR2A,9.35,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.35
ZINC000029038598,CCCC(=O)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,5HT2A_HUMAN,HTR2A,9.35,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.35
ZINC000029038740,O=C(N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1,5HT2A_HUMAN,HTR2A,9.35,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.35
ZINC000029038742,O=C(N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1,5HT2A_HUMAN,HTR2A,9.35,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.35
ZINC000002530693,COc1cc(C[C@H](C)N)c(OC)cc1I,5HT2A_HUMAN,HTR2A,9.34,14755,,9857084.0,,CHEMBL1131520,J. Med. Chem.,1998.0,9.34
ZINC000001489880,c1ccc(CCN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,5HT2A_HUMAN,HTR2A,9.32,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,9.32
ZINC000043194094,Fc1ccc2cccc(N3CCN(CCCCOc4ccc5c(c4)CNC5)CC3)c2c1,5HT2A_HUMAN,HTR2A,9.32,53091,,20801650.0,,CHEMBL1255556,Bioorg. Med. Chem. Lett.,2010.0,9.32
ZINC000056898757,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,5HT2A_HUMAN,HTR2A,9.32,52268,,20684606.0,,CHEMBL1212923,J. Med. Chem.,2010.0,9.32
ZINC000000000504,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,5HT2A_HUMAN,HTR2A,9.3,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,9.3
ZINC000000000855,CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,5HT2A_HUMAN,HTR2A,9.3,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,9.3
ZINC000000057163,COc1ccc2[nH]cc(CCN)c2c1,5HT2A_HUMAN,HTR2A,9.3,89292,,25193229.0,,CHEMBL3351908,Bioorg. Med. Chem. Lett.,2014.0,9.3
ZINC000000589131,NC(=O)c1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,5HT2A_HUMAN,HTR2A,9.3,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.3
ZINC000006745689,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.3,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.3
ZINC000013488017,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCC3,5HT2A_HUMAN,HTR2A,9.3,6119,,12639577.0,,CHEMBL1144968,Bioorg. Med. Chem. Lett.,2003.0,9.3
ZINC000029038735,CCCC(=O)N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,5HT2A_HUMAN,HTR2A,9.3,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.3
ZINC000029038737,CCCC(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,5HT2A_HUMAN,HTR2A,9.3,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.3
ZINC000034444646,COc1ccc(NC(=O)Nc2ccc(Cl)cc2C(F)(F)F)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.3,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.3
ZINC000034643242,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C(C)C,5HT2A_HUMAN,HTR2A,9.3,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.3
ZINC000045372252,O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2ccc(F)cc2)CC1)CC1CCCCC1,5HT2A_HUMAN,HTR2A,9.3,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,9.3
ZINC000045391782,COc1ccc(NC(=O)Nc2cccc(C#N)c2)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.3,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.3
ZINC000114602679,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,5HT2A_HUMAN,HTR2A,9.3,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,9.3
ZINC000013473853,O=C(c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,5HT2A_HUMAN,HTR2A,9.29,16441,,12014970.0,,CHEMBL1135426,J. Med. Chem.,2002.0,9.29
ZINC000028103809,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F,5HT2A_HUMAN,HTR2A,8.62,20600,,15993598.0,,CHEMBL1142766,Bioorg. Med. Chem. Lett.,2005.0,8.62
ZINC000038239930,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,5HT2A_HUMAN,HTR2A,9.29,52268,,20684606.0,,CHEMBL1212923,J. Med. Chem.,2010.0,9.29
ZINC000053224601,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1,5HT2A_HUMAN,HTR2A,8.62,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,8.62
ZINC000000593381,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,5HT2A_HUMAN,HTR2A,9.28,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.28
ZINC000013472088,N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.28,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.28
ZINC000003981537,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccoc3)[nH]c2c1,5HT2A_HUMAN,HTR2A,9.27,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,9.27
ZINC000013472087,N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,5HT2A_HUMAN,HTR2A,9.18,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,9.18
ZINC000013679052,C[C@H](N)Cn1ncc2ccc(O)c(Cl)c21,5HT2A_HUMAN,HTR2A,7.92,30538,,16392816.0,,CHEMBL1148572,J. Med. Chem.,2006.0,7.92
ZINC000045261722,COc1ccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)cc1,5HT2A_HUMAN,HTR2A,9.27,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.27
ZINC000116262036,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,5HT2A_HUMAN,HTR2A,9.27,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,9.27
ZINC000000538183,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,5HT2A_HUMAN,HTR2A,9.26,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,9.26
ZINC000029038685,O=C(N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccco1,5HT2A_HUMAN,HTR2A,9.26,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.26
ZINC000045253308,CCN(CC)CCCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,5HT2A_HUMAN,HTR2A,9.26,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.26
ZINC000013471715,O=C1c2ccoc2CC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,5HT2A_HUMAN,HTR2A,9.25,45218,,18783204.0,,CHEMBL1140101,J. Med. Chem.,2008.0,9.25
ZINC000013471716,O=C1c2ccoc2CC[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,5HT2A_HUMAN,HTR2A,9.25,45218,,18783204.0,,CHEMBL1140101,J. Med. Chem.,2008.0,9.25
ZINC000064539471,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c21,5HT2A_HUMAN,HTR2A,9.25,53091,,20801650.0,,CHEMBL1255556,Bioorg. Med. Chem. Lett.,2010.0,9.25
ZINC000000009096,C[C@H](N)Cn1ncc2ccc(O)cc21,5HT2A_HUMAN,HTR2A,7.92,30538,,16392816.0,,CHEMBL1148572,J. Med. Chem.,2006.0,7.92
ZINC000045322570,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCSCC1,5HT2A_HUMAN,HTR2A,9.24,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.24
ZINC000028528902,C[C@@H]1CCN(C(=O)C2CCCCC2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5HT2A_HUMAN,HTR2A,9.23,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.23
ZINC000028528903,C[C@H]1CCN(C(=O)C2CCCCC2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5HT2A_HUMAN,HTR2A,9.23,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.23
ZINC000013487996,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,5HT2A_HUMAN,HTR2A,9.22,6119,,12639577.0,,CHEMBL1144968,Bioorg. Med. Chem. Lett.,2003.0,9.22
ZINC000013488021,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCC3,5HT2A_HUMAN,HTR2A,9.22,6119,,12639577.0,,CHEMBL1144968,Bioorg. Med. Chem. Lett.,2003.0,9.22
ZINC000013527309,NCCc1c[nH]c2ccc3c(c12)CCCO3,5HT2A_HUMAN,HTR2A,8.31,17200,,12954071.0,,CHEMBL1145094,J. Med. Chem.,2003.0,8.31
ZINC000035935042,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCCC1,5HT2A_HUMAN,HTR2A,9.22,51334,,20455563.0,,CHEMBL1155506,J. Med. Chem.,2010.0,9.22
ZINC000043068294,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,5HT2A_HUMAN,HTR2A,9.22,48111,,19663387.0,,CHEMBL1153519,J. Med. Chem.,2009.0,9.22
ZINC000049053201,Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,5HT2A_HUMAN,HTR2A,9.22,51334,,20455563.0,,CHEMBL1155506,J. Med. Chem.,2010.0,9.22
ZINC000073297090,O=C(c1nn2ccccc2c1Cl)N1CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.22,61269,,22325948.0,,CHEMBL1955741,Bioorg. Med. Chem. Lett.,2012.0,9.22
ZINC000095557182,Clc1cccc(C2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,5HT2A_HUMAN,HTR2A,9.22,65855,,22845053.0,,CHEMBL2163335,J. Med. Chem.,2012.0,9.22
ZINC000114599089,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2cc(Cl)ccc2c1,5HT2A_HUMAN,HTR2A,9.22,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,9.22
ZINC000114600087,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12,5HT2A_HUMAN,HTR2A,9.22,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,9.22
ZINC000013671987,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,5HT2A_HUMAN,HTR2A,9.21,30156,,16134937.0,,CHEMBL1140405,J. Med. Chem.,2005.0,9.21
ZINC000028526237,C[C@H]1CCN(C(=O)c2ccccc2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,5HT2A_HUMAN,HTR2A,9.21,30061,,16087333.0,,CHEMBL1140391,Bioorg. Med. Chem. Lett.,2005.0,9.21
ZINC000045261211,Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCOCC1,5HT2A_HUMAN,HTR2A,9.21,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.21
ZINC000038225145,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Cl)cnn1C,5HT2A_HUMAN,HTR2A,9.2,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,9.2
ZINC000049694913,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCOCC1,5HT2A_HUMAN,HTR2A,9.2,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.2
ZINC000053174604,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,5HT2A_HUMAN,HTR2A,9.2,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,9.2
ZINC000028014373,CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,5HT2A_HUMAN,HTR2A,8.96,8,,14695828.0,,CHEMBL1139457,J. Med. Chem.,2004.0,8.96
ZINC000028113847,O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.19,20600,,15993598.0,,CHEMBL1142766,Bioorg. Med. Chem. Lett.,2005.0,9.19
ZINC000029038744,CC(C)C(=O)N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,5HT2A_HUMAN,HTR2A,9.19,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.19
ZINC000029038746,CC(C)C(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,5HT2A_HUMAN,HTR2A,9.19,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.19
ZINC000049036141,NC(=O)c1ccccc1S(=O)(=O)c1ccc(/C=C/c2ccc(F)cc2F)cc1,5HT2A_HUMAN,HTR2A,9.19,51416,,20493697.0,,CHEMBL1158627,Bioorg. Med. Chem. Lett.,2010.0,9.19
ZINC000049037320,NC(=O)c1ccc(S(=O)(=O)c2ccc(/C=C/c3ccc(F)cc3F)cc2)cc1,5HT2A_HUMAN,HTR2A,9.19,51416,,20493697.0,,CHEMBL1158627,Bioorg. Med. Chem. Lett.,2010.0,9.19
ZINC000002564752,COc1cc(CCN)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,9.18,31732,,16970404.0,,CHEMBL1149368,J. Med. Chem.,2006.0,9.18
ZINC000049679365,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1,5HT2A_HUMAN,HTR2A,9.18,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,9.18
ZINC000084595486,O=S(=O)(c1ccc(-n2ccnn2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.18,20600,,15993598.0,,CHEMBL1142766,Bioorg. Med. Chem. Lett.,2005.0,9.18
ZINC000029038756,O=C(N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,5HT2A_HUMAN,HTR2A,9.17,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.17
ZINC000029038758,O=C(N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,5HT2A_HUMAN,HTR2A,9.17,38266,,18160289.0,,CHEMBL1140829,Bioorg. Med. Chem. Lett.,2008.0,9.17
ZINC000035971574,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1,5HT2A_HUMAN,HTR2A,9.17,57508,,21353774.0,,CHEMBL1773056,Bioorg. Med. Chem. Lett.,2011.0,9.17
ZINC000095606422,O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,9.17,20600,,15993598.0,,CHEMBL1142766,Bioorg. Med. Chem. Lett.,2005.0,9.17
ZINC000013472066,COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,5HT2A_HUMAN,HTR2A,8.74,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,8.74
ZINC000013862741,F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2c(Cl)cccc12,5HT2A_HUMAN,HTR2A,9.16,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,9.16
ZINC000019796155,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5HT2A_HUMAN,HTR2A,8.92,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,8.92
