Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,relation_clean,pKi_numeric
CHEMBL3819567,,,420.58,0.0,4.05,7,O=C1NCN(c2ccccc2)C12CCN(CCCCc1nc3ccccc3s1)CC2,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3820054,Displacement of [3H]Ketanserin from human recombinant 5HT2A receptor incubated for 1.5 hrs by microbeta scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3817845,1,Scientific Literature,Bioorg Med Chem,2016.0,,,>,
CHEMBL142020,,,407.52,0.0,2.68,1; FAUC 329,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,'=',430.0,nM,6.37,,,UO_0000065,15.62,0.29,3.69,10.25,0,CHEMBL4054782,Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK293T cell membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK-293T,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4052643,1,Scientific Literature,Bioorg Med Chem,2017.0,CHEMBL3706569,,=,6.37
CHEMBL2022273,,,396.92,0.0,4.87,6,Clc1ccc2c(c1)N=C(N1CCN(C3CCCCC3)CC1)c1cccnc1O2,Ki,'=',92.0,nM,7.04,,,UO_0000065,17.73,0.34,2.17,17.18,0,CHEMBL2026265,Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in CHO cells after 60 mins by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2021876,1,Scientific Literature,J Med Chem,2012.0,CHEMBL3308072,,=,7.04
CHEMBL432713,,,500.47,2.0,6.36,1,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(c2c[nH]c3ccc(O)cc23)CC1,Ki,'=',19.95,nM,7.7,,,UO_0000065,15.39,0.31,1.34,11.26,0,CHEMBL617351,Binding affinity for 5-hydroxytryptamine 2A receptor was determined,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133914,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,,,=,7.7
CHEMBL4066426,,,533.53,2.0,5.15,23,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,Ki,'=',336.0,nM,6.47,,,UO_0000065,12.13,0.25,1.32,11.41,0,CHEMBL4036230,Displacement of [3H]-Ketanserin from human 5-HT2A receptor expressed in HEK293 cell membranes after 1 hr by microbeta liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4033716,1,Scientific Literature,Bioorg Med Chem,2017.0,CHEMBL3307715,,=,6.47
CHEMBL213368,,,517.38,2.0,6.28,6d,O=C1C(c2ccc(Cl)c(Cl)c2)CCN1c1ccc(OC(F)(F)F)c(OCCN2CCCCC2)c1,Ki,'=',3162.28,nM,5.5,,,UO_0000065,10.63,0.22,-0.78,13.09,0,CHEMBL868582,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146011,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,=,5.5
CHEMBL306478,,,437.3,0.0,4.57,4b,O=C(c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,Ki,'=',0.51,nM,9.29,,,UO_0000065,21.25,0.53,4.72,45.75,0,CHEMBL617090,"Tested on genetically transfected COS7 cell membranes selectively expressing human 5-hydroxytryptamine 2A receptor, using [3H]ketanserin as radioligand",B,BAO_0000219,cell-based format,,,,COS-7,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135426,1,Scientific Literature,J Med Chem,2002.0,CHEMBL3307648,,=,9.29
CHEMBL2165137,,,435.42,1.0,6.64,35,Clc1cccc(C2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,Ki,'=',0.6,nM,9.22,,,UO_0000065,21.18,0.45,2.58,36.36,0,CHEMBL2168908,Binding affinity to 5-HT2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2163335,1,Scientific Literature,J Med Chem,2012.0,,,=,9.22
CHEMBL234109,,,459.38,0.0,4.73,20,COc1ccc(N2Cc3cccc(Br)c3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',630.96,nM,6.2,,,UO_0000065,13.5,0.29,1.47,14.76,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,=,6.2
CHEMBL1224033,,,296.37,0.0,2.96,7,CCCNC(=O)N1OCC2CSc3ccc(F)cc3C21,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL1225549,Displacement of [3H]Ketanserin from human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1221330,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,>,
CHEMBL1224101,,,262.31,0.0,2.1,12,CC(C)NC(=O)N1OCC2COc3ccccc3C21,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL1225549,Displacement of [3H]Ketanserin from human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1221330,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,>,
CHEMBL3985712,,,472.96,0.0,1.04,42,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N(C)C)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3863912,Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK-T cell membranes incubated for 90 mins under dark condition by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK-T,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862033,1,Scientific Literature,J Med Chem,2016.0,,,>,
CHEMBL1112,ARIPIPRAZOLE,4.0,448.39,0.0,4.86,"4, Aripiprazole",O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Ki,'=',0.8,nM,9.1,,,UO_0000065,20.29,0.41,4.24,20.3,0,CHEMBL1827732,Binding affinity to 5-HT2A,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1821711,1,Scientific Literature,J Med Chem,2011.0,,,=,9.1
CHEMBL3906053,,,423.55,0.0,3.64,BDBM180764,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4ccc(F)cc34)CC2)CC1,Ki,'=',27.48,nM,7.56,,327351,UO_0000065,17.85,0.36,3.92,10.02,0,CHEMBL3887260,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12,000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3886245,37,BindingDB Database,,2014.0,,,=,7.56
CHEMBL165,RESVERATROL,3.0,228.25,0.0,2.97,RESVERATROL,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL3697971,,,431.58,0.0,3.03,BDBM121474,COC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,Ki,'=',24.31,nM,7.61,,249963,UO_0000065,17.64,0.34,4.58,12.03,0,CHEMBL3707798,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639169,37,BindingDB Database,,2014.0,,,=,7.61
CHEMBL9,NORFLOXACIN,4.0,319.34,0.0,1.27,NORFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL233898,,,414.93,0.0,4.62,16,COc1ccc(N2Cc3cc(Cl)ccc3C2=O)cc1OCCN1CCC(C)CC1,Ki,'<',1000.0,nM,,,,UO_0000065,,,,,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,<,
CHEMBL231839,,,400.91,0.0,4.37,12,COc1ccc(N2Cc3cc(Cl)ccc3C2=O)cc1OCCN1CCCCC1,Ki,'<',6309.57,nM,,,,UO_0000065,,,,,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,<,
CHEMBL396747,,,414.93,0.0,4.62,18,COc1ccc(N2Cc3cccc(Cl)c3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',794.33,nM,6.1,,,UO_0000065,14.7,0.29,1.48,14.52,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,=,6.1
CHEMBL14458,,,447.84,1.0,6.02,27,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3)c1Cl)CC2,Ki,'=',251.19,nM,6.6,,,UO_0000065,14.74,0.29,0.58,12.12,0,CHEMBL616877,"Binding affinity towards human cloned 5-hydroxytryptamine receptor 2A in HEK293 cells, using [3H]ketanserin as radioligand.",B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132976,1,Scientific Literature,J Med Chem,2000.0,CHEMBL3307715,,=,6.6
CHEMBL1081254,,,453.54,0.0,4.83,3l,COc1ccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)cc1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL1101947,Inhibition of 5HT2A (receptor),B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154934,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,>,
CHEMBL396505,,,400.91,0.0,4.37,14,COc1ccc(N2Cc3cccc(Cl)c3C2=O)cc1OCCN1CCCCC1,Ki,'=',1000.0,nM,6.0,,,UO_0000065,14.97,0.29,1.63,14.28,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,=,6.0
CHEMBL1085155,,,458.48,0.0,4.83,10b,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCCC1,Ki,'=',0.6,nM,9.22,,,UO_0000065,20.11,0.38,4.39,15.53,0,CHEMBL1118328,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155506,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,9.22
CHEMBL1082822,,,424.48,0.0,3.19,10f,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2)ccc1OCCN1CCOCC1,Ki,'=',18.0,nM,7.75,,,UO_0000065,18.25,0.34,4.55,11.29,0,CHEMBL1118328,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155506,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.75
CHEMBL1084617,TEMANOGREL,2.0,436.51,0.0,3.06,10k,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,Ki,'=',4.9,nM,8.31,,,UO_0000065,19.04,0.35,5.25,10.67,0,CHEMBL1118328,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155506,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,8.31
CHEMBL1083449,,,494.46,1.0,5.08,10c,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCC(F)(F)C1,Ki,'=',12.0,nM,7.92,,,UO_0000065,16.02,0.31,2.84,13.34,0,CHEMBL1118328,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155506,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.92
CHEMBL4173260,,,315.42,0.0,1.09,53,CN1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4137913,Displacement of [3H]ketanserin from 5-HT2A (unknown origin) expressed in membranes after 90 mins by scintillation counting method,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130639,1,Scientific Literature,J Med Chem,2018.0,,,>,
CHEMBL4166411,,,328.42,0.0,0.9,49,CN1CCN(CCCNC(=O)c2cc(=O)c3ccccc3[nH]2)CC1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4137913,Displacement of [3H]ketanserin from 5-HT2A (unknown origin) expressed in membranes after 90 mins by scintillation counting method,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130639,1,Scientific Literature,J Med Chem,2018.0,,,>,
CHEMBL219734,,,272.23,0.0,1.69,22,O=C1c2c(OC(F)(F)F)cccc2C2CNCCN12,Ki,'=',67.0,nM,7.17,,Antagonist,UO_0000065,26.35,0.52,5.48,17.26,0,CHEMBL918965,Displacement of [125I]DOI from human recombinant 5HT2A expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,=,7.17
CHEMBL215781,,,272.14,0.0,2.06,(S)-2,COc1cc(Br)c(OC)c2c1[C@@H](CN)C2,Ki,'=',15.0,nM,7.82,,,UO_0000065,28.75,0.71,5.76,17.59,0,CHEMBL855891,Displacement of (+/-)-[125I]DOI from human cloned 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149368,1,Scientific Literature,J Med Chem,2006.0,,,=,7.82
CHEMBL1258535,,,437.49,0.0,3.95,46,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,Ki,'=',1.19,nM,8.92,,,UO_0000065,20.4,0.38,4.97,19.92,0,CHEMBL1260559,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255556,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,=,8.92
CHEMBL1257383,,,393.49,0.0,2.46,26,O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4CCO5)CC3)cc21,Ki,'=',4.29,nM,8.37,,,UO_0000065,21.26,0.39,5.91,15.48,0,CHEMBL1260559,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255556,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,=,8.37
CHEMBL1258762,,,451.52,0.0,4.34,49,O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,Ki,'=',10.0,nM,8.0,,,UO_0000065,17.72,0.33,3.66,17.85,0,CHEMBL1260559,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255556,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,=,8.0
CHEMBL497878,,,312.36,0.0,4.39,20,Fc1ccc2[nH]c(-c3ccccc3)c([C@@H]3CNCC[C@H]3F)c2c1,Ki,'=',4.0,nM,8.4,,,UO_0000065,26.89,0.5,4.01,30.19,0,CHEMBL617063,Ability to displace [3H]ketanserin binding to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134475,1,Scientific Literature,J Med Chem,2001.0,CHEMBL3308072,,=,8.4
CHEMBL473564,,,480.61,0.0,2.5,20,CC(=O)OC12C=C(C)C(C(C)C1)C1C(=O)N(CCCCN3CCN(c4ccccn4)CC3)C(=O)C12,Ki,'=',965.0,nM,6.01,,,UO_0000065,12.52,0.23,3.52,7.24,0,CHEMBL1009861,Displacement of [3H]ketanserin from 5HT2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152861,1,Scientific Literature,Eur J Med Chem,2009.0,,,=,6.01
CHEMBL40584,,,380.54,1.0,6.26,9,c1ccc(CCN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,Ki,'=',0.5,nM,9.3,,,UO_0000065,24.44,0.44,3.04,48.88,1,CHEMBL617518,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132837,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3308072,,=,9.3
CHEMBL1215727,,,395.28,0.0,2.32,4,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccc(F)cc3)CC2)n1,Ki,'=',3.6,nM,8.44,,,UO_0000065,21.36,0.48,6.12,20.41,0,CHEMBL1219094,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells after 1 hr by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1212923,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,8.44
CHEMBL1215728,,,377.29,0.0,2.18,5,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccccc3)CC2)n1,Ki,'=',68.0,nM,7.17,,,UO_0000065,19.0,0.43,4.99,17.33,0,CHEMBL1219094,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells after 1 hr by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1212923,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.17
CHEMBL1214732,,,427.25,0.0,2.1,15,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3F)CC2)n1,Ki,'=',70.0,nM,7.16,,,UO_0000065,16.75,0.38,5.05,12.24,0,CHEMBL1219094,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells after 1 hr by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1212923,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.16
CHEMBL1214948,,,350.78,0.0,1.84,29,O=C(CN1CCN(C(=O)c2n[nH]cc2Cl)CC1)c1ccc(F)cc1,Ki,'=',18.5,nM,7.73,,,UO_0000065,22.04,0.44,5.89,11.16,0,CHEMBL1219094,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells after 1 hr by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1212923,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,7.73
CHEMBL114,SAQUINAVIR,4.0,670.86,1.0,3.09,SAQUINAVIR,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL427526,(R)-IBUPROPHEN,1.0,206.28,0.0,3.07,R(-)-IBUPROFEN,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
